PCS ID,ACM ID,DOI,ACM DL URL,YT ID,YT URL,YT tags,YT playlists,YT privacy,YT embed code,Title,Authors,Abstract,Early Release
pn1647,2702440,http://dx.doi.org/10.1145/2702123.2702440,http://dl.acm.org/citation.cfm?id=2702440,_nB2AdnlAoc,www.youtube.com/watch?v=_nB2AdnlAoc,CHI 2015;CHI 2015 Papers and Notes,CHI 2015 Video Previews;CHI 2015 Tuesday Video Previews,private,<iframe type='text/html' src='http://www.youtube.com/embed/_nB2AdnlAoc' width='640' height='360' frameborder='0' allowfullscreen='true'/>,ScanShot: Detecting Document Capture Moments and Correcting Device Orientation,"Jeungmin Oh, Woohyeok Choi, Joohyun Kim, Uichin Lee","Document capturing with smartphone cameras is performed increasingly often in our daily lives. However, our user study results (n=10) showed that more than 80% of landscape tasks had incorrect orientations. To solve this problem, we systematically analyzed user behavior of document capturing and proposed a novel solution called ScanShot that detects document capturing moments to help users correct the orientation errors. ScanShot tracks the gravity direction to capture document capturing moments, analyzes logged gyroscope data to automatically update orientation changes, and provides visual feedback of the inferred orientation for manual correction. Our user study results (n=20) confirmed that capturing moments can be recognized with accuracy of 97.5%, our update mechanism can reduce the orientation errors by 59 percentage points.",TRUE
pn1682,2702445,http://dx.doi.org/10.1145/2702123.2702445,http://dl.acm.org/citation.cfm?id=2702445,zxr5_-sgFYc,www.youtube.com/watch?v=zxr5_-sgFYc,CHI 2015;CHI 2015 Papers and Notes,CHI 2015 Video Previews;CHI 2015 Thursday Video Previews,private,<iframe type='text/html' src='http://www.youtube.com/embed/zxr5_-sgFYc' width='640' height='360' frameborder='0' allowfullscreen='true'/>,Inferring Employee Engagement from Social Media,"N. Sadat Shami, Michael Muller, Aditya Pal, Mikhil Masli, Werner Geyer","Employees increasingly are expressing ideas and feelings through enterprise social media. Recent work in CHI and CSCW has applied linguistic analysis towards understanding employee experiences. In this paper, we apply dictionary based linguistic analysis to measure ‘Employee Engagement’. Employee engagement is a measure of employee willingness to apply discretionary effort towards organizational goals, and plays an important role in organizational outcomes such as financial or operational results. Organizations typically use surveys to measure engagement. This paper describes an approach to model employee engagement based on word choice in social media. This method can potentially complement surveys, thus providing more real-time insights into engagement and allowing organizations to address engagement issues faster. Our results predicting engagement scores on a survey by combining demographics with social media text demonstrate that social media text has significant predictive power compared to demographic data alone. We also find that engagement may be a state than a stable trait since social media posts closer to the administration of the survey had the most predictive power. We further identify the minimum number of social media posts required per employee for the best prediction. ",TRUE
pn1684,2702446,http://dx.doi.org/10.1145/2702123.2702446,http://dl.acm.org/citation.cfm?id=2702446,4NrNckjFsr8,www.youtube.com/watch?v=4NrNckjFsr8,CHI 2015;CHI 2015 Papers and Notes,CHI 2015 Video Previews;CHI 2015 Monday Video Previews,private,<iframe type='text/html' src='http://www.youtube.com/embed/4NrNckjFsr8' width='640' height='360' frameborder='0' allowfullscreen='true'/>,g-Miner: Interactive Visual Group Mining on Multivariate Graphs,"Nan Cao, Yu-Ru Lin, Liangyue Li, Hanghang Tong","With the rapid growth of rich network data available through various  sources  such  as  social  media  and  digital  archives,there is a growing interest in more powerful network visual analysis tools and methods.  The rich information about the network nodes and links can be represented as multivariate graphs, in which the nodes are accompanied with attributes to represent the properties of individual nodes. An important task often encountered in multivariate network analysis is to uncover link structure with groups, e.g., to understand why a person fits a specific job or certain role in a social group well.The task usually involves complex considerations including specific requirement of node attributes and link structure, and hence a fully automatic solution is typically not satisfactory.In  this  work,  we  identify  the  design  challenges  for  min-ing groups with complex criteria and present an interactive system, “g-Miner,” that enables visual mining of groups on multivariate  graph  data.   We  demonstrate  the  effectiveness of our system through case study and in-depth expert inter-views.   This  work  contributes  to  understanding  the  design of  systems  for  leveraging  users’  knowledge  progressively with algorithmic capacity for tackling massive heterogeneous information.",TRUE
pn1688,2702448,http://dx.doi.org/10.1145/2702123.2702448,http://dl.acm.org/citation.cfm?id=2702448,EcFFP2bQSW0,www.youtube.com/watch?v=EcFFP2bQSW0,CHI 2015;CHI 2015 Papers and Notes,CHI 2015 Video Previews;CHI 2015 Wednesday Video Previews,private,<iframe type='text/html' src='http://www.youtube.com/embed/EcFFP2bQSW0' width='640' height='360' frameborder='0' allowfullscreen='true'/>,Accuracy of Deictic Gestures to Support Telepresence on Wall-sized Displays,"Ignacio Avellino, Cédric Fleury, Michel Beaudouin-Lafon","This paper presents a controlled experiment assessing the accuracy when interpreting remote users showing a shared object on a large wall-sized display, either by looking at it or by looking and pointing at it. We analyze both distance and angle errors and how they are sensitive to the relative position be- tween the remote viewer and the video feed. We show that the remote user can accurately determine the target, that eye gaze alone is more accurate than combined with the hand, and that the relative position between the viewer and the video feed has little effect on accuracy. These findings can inform the design of future telepresence systems for wall-sized displays.",TRUE
pn1689,2702449,http://dx.doi.org/10.1145/2702123.2702449,http://dl.acm.org/citation.cfm?id=2702449,j1LFJeMkM0I,www.youtube.com/watch?v=j1LFJeMkM0I,CHI 2015;CHI 2015 Papers and Notes,CHI 2015 Video Previews;CHI 2015 Wednesday Video Previews,private,<iframe type='text/html' src='http://www.youtube.com/embed/j1LFJeMkM0I' width='640' height='360' frameborder='0' allowfullscreen='true'/>,Practice-based Design of a Neighborhood Portal: Focusing on Elderly Tenants in a City Quarter Living Lab,"Claudia Müller, Dominik Hornung, Theodor Hamm, Volker Wulf","This paper contributes to the current discourse on practice-based research in HCI paying particular attention to the overall temporal and situational conditions which frame an R&D project. We present a Living Lab study situated in an arbitrary neighborhood of a German city which develops ICT support to foster informal help and social interaction with a special, but not exclusive, focus on elderly tenants. We demonstrate that practice-based, long-term research in a city quarter goes beyond those challenges already described in the current Living Lab and PD literature. The long-term study’s positioning in a real-world context is contoured not only by a high diversity of stakeholders and their individual interests and motivation for participation but also by their individual skill sets and learning needs. These distinct and often contradictive perspectives have to be permanently counterbalanced. Thus attention has to be focused on how related strategies and decisions impact on the design of the project as well as on the final ICT product. To enable all tenants, irrespective of age and technical skill, to participate in a long-term ICT-based community development project, we applied the format of ‘experience-based PD workshops’ to foster confidence in ICT usage and encourage the competency of the elderly and non-tech-savvy tenants.   ",TRUE
pn1709,2702450,http://dx.doi.org/10.1145/2702123.2702450,http://dl.acm.org/citation.cfm?id=2702450,y8Ub3u2IhsA,www.youtube.com/watch?v=y8Ub3u2IhsA,CHI 2015;CHI 2015 Papers and Notes,CHI 2015 Video Previews;CHI 2015 Wednesday Video Previews,private,<iframe type='text/html' src='http://www.youtube.com/embed/y8Ub3u2IhsA' width='640' height='360' frameborder='0' allowfullscreen='true'/>,Belt: An Unobtrusive Touch Input Device for Head-worn Displays,"David Dobbelstein, Philipp Hock, Enrico Rukzio","Belt is a novel unobtrusive input device for wearable displays that incorporates a touch surface encircling the user's hip. The wide input space is leveraged for a horizontal spatial mapping of quickly accessible information and applications. We discuss social implications and interaction capabilities for unobtrusive touch input and present our hardware implementation and a set of applications that benefit from the quick access time. In a qualitative user study with 14 participants we found out that for short interactions (2-4 seconds), most of the surface area is considered as appropriate input space, while for longer interactions (up to 10 seconds), the front areas above the trouser pockets are preferred.",TRUE
pn1715,2702451,http://dx.doi.org/10.1145/2702123.2702451,http://dl.acm.org/citation.cfm?id=2702451,xGqn1FQRQPQ,www.youtube.com/watch?v=xGqn1FQRQPQ,CHI 2015;CHI 2015 Papers and Notes,CHI 2015 Video Previews;CHI 2015 Thursday Video Previews,private,<iframe type='text/html' src='http://www.youtube.com/embed/xGqn1FQRQPQ' width='640' height='360' frameborder='0' allowfullscreen='true'/>,Weave: Scripting Cross-Device Wearable Interaction,"Pei-Yu Chi, Yang Li","We present Weave, a framework for developers to create cross-device wearable interaction by scripting. Weave provides a set of high-level APIs, based on JavaScript, for developers to easily distribute UI output and combine sensing events and user input across mobile and wearable devices. Weave allows developers to focus on their target interaction behaviors and manipulate devices regarding their capabilities and affordances, rather than low-level specifications. Weave also contributes an integrated authoring environment for developers to program and test cross-device behaviors, and when ready, deploy these behaviors to its runtime environment on users’ ad-hoc network of devices. An evaluation of Weave with 12 participants on a range of tasks revealed that Weave significantly reduced the effort of developers for creating and iterating on cross-device interaction. ",TRUE
pn1717,2702452,http://dx.doi.org/10.1145/2702123.2702452,http://dl.acm.org/citation.cfm?id=2702452,zDJwOdR8d3Q,www.youtube.com/watch?v=zDJwOdR8d3Q,CHI 2015;CHI 2015 Papers and Notes,CHI 2015 Video Previews;CHI 2015 Tuesday Video Previews,private,<iframe type='text/html' src='http://www.youtube.com/embed/zDJwOdR8d3Q' width='640' height='360' frameborder='0' allowfullscreen='true'/>,Storytelling in Information Visualizations: Does it Engage Users to Explore Data?,"Jeremy Boy, Jean-Daniel Fekete, Francoise Detienne","We present the results of three web-based field experiments, in which we evaluate the impact of using initial narrative visualization techniques and storytelling on user-engagement with exploratory information visualizations. We conducted these experiments on a popular news and opinion outlet, and on a popular visualization gallery website. While data-journalism exposes visualizations to a large public, we do not know how effectively this public makes sense of interactive graphics, and in particular if people explore them to gain additional insight to that provided by the journalists. In contrast to our hypotheses, our results indicate that augmenting exploratory visualizations with introductory `stories' does not seem to increase user-engagement in exploration.",TRUE
pn1722,2702453,http://dx.doi.org/10.1145/2702123.2702453,http://dl.acm.org/citation.cfm?id=2702453,cMu_Yg1H2gY,www.youtube.com/watch?v=cMu_Yg1H2gY,CHI 2015;CHI 2015 Papers and Notes,CHI 2015 Video Previews;CHI 2015 Tuesday Video Previews,private,<iframe type='text/html' src='http://www.youtube.com/embed/cMu_Yg1H2gY' width='640' height='360' frameborder='0' allowfullscreen='true'/>,Concealing or Revealing Mobile Medical Devices? Designing for Onstage and Offstage Presentation,"Aisling Ann O'Kane, Yvonne Rogers, Ann E Blandford","Adults with Type 1 Diabetes have choices regarding the technology they use to self-manage their chronic condition. They can use glucose meters, insulin pumps, smartphone apps, and other technologies to support their everyday care. However, little is known about how their social lives might influence what they adopt or how they use technologies. A multi-method study was conducted to examine contextual factors that influence their technology use. While individual differences play a large role in everyday use, social factors were also found to influence use. For example, people can hide their devices in uncertain social situations or show them off to achieve a purpose. We frame these social behaviours using Goffman’s theatre metaphor of onstage and offstage behaviour, and discuss how this kind of analysis can inform the design of future mobile medical devices for self-management of chronic conditions.",TRUE
pn1727,2702455,http://dx.doi.org/10.1145/2702123.2702455,http://dl.acm.org/citation.cfm?id=2702455,3evfboFgZ5M,www.youtube.com/watch?v=3evfboFgZ5M,CHI 2015;CHI 2015 Papers and Notes,CHI 2015 Video Previews;CHI 2015 Wednesday Video Previews,private,<iframe type='text/html' src='http://www.youtube.com/embed/3evfboFgZ5M' width='640' height='360' frameborder='0' allowfullscreen='true'/>,Provenance for the People: An HCI Perspective on the W3C PROV Standard through an Online Game,"Khaled Bachour, Richard Wetzel, Martin Flintham, Trung Dong Huynh, Tom Rodden, Luc Moreau","In the information age, tools for examining the validity of data are invaluable. Provenance is one such tool, and the PROV model proposed by the World Wide Web Consortium in 2013 offers a means of expressing provenance in a machine readable format. In this paper, we examine from a user’s standpoint notions of provenance, the accessibility of the PROV model, and the general attitudes towards history and the verifiability of information in modern data society. We do this through the medium of an online-game designed to explore these issues and present the findings of the study along with a discussion of some of its implications.",TRUE
pn1742,2702456,http://dx.doi.org/10.1145/2702123.2702456,http://dl.acm.org/citation.cfm?id=2702456,1PVtHuDUXXY,www.youtube.com/watch?v=1PVtHuDUXXY,CHI 2015;CHI 2015 Papers and Notes,CHI 2015 Video Previews;CHI 2015 Thursday Video Previews,private,<iframe type='text/html' src='http://www.youtube.com/embed/1PVtHuDUXXY' width='640' height='360' frameborder='0' allowfullscreen='true'/>,Regulating Access to Adult Content (with Privacy Preservation),"Karen Renaud, Joseph Maguire","In the physical world we have well-established mechanisms \ for keeping children out of adult-only areas. In the virtual \ world this is generally replaced by self declaration. Some \ service providers resort to using heavy-weight identification \ mechanisms, judging adulthood as a side effect thereof. Collection of identification data arguably constitutes an unwarranted privacy invasion in this context, if carried out merely to perform adulthood estimation. This paper presents a mechanism that exploits the adult's more extensive exposure to public media, relying on the likelihood that they will \ be able to recall details if cued by a carefully chosen picture. \  \ We conducted an online study to gauge the viability of this \ scheme. With our prototype we were able to predict that \ the user was a child 99% of the time. Unfortunately the \ scheme also misclassified too many adults. We discuss our \ results and suggest directions for future research.",TRUE
pn1743,2702457,http://dx.doi.org/10.1145/2702123.2702457,http://dl.acm.org/citation.cfm?id=2702457,hssYkAKIZpE,www.youtube.com/watch?v=hssYkAKIZpE,CHI 2015;CHI 2015 Papers and Notes,CHI 2015 Video Previews;CHI 2015 Wednesday Video Previews,private,<iframe type='text/html' src='http://www.youtube.com/embed/hssYkAKIZpE' width='640' height='360' frameborder='0' allowfullscreen='true'/>,ActivPass: Your Daily Activity is Your Password,"Sourav Kumar Dandapat, Swadhin Pradhan, Bivas Mitra, Romit Roy Choudhury, Niloy Ganguly","This paper explores the feasibility of automatically extracting passwords from a user's daily activity logs, such as her Facebook activity, phone activity etc. As an example, a smartphone might ask the user: ""Today morning from whom did you receive an SMS ?"" In this paper, we observe that infrequent activities (i.e., outliers) can be memorable and unpredictable. Building on this observation, we have developed an end to end system ActivPass and experimented with 70 users. With activity logs from Facebook, browsing history, call logs, and SMSs, the system achieves 95% success (authenticates legitimate users) and is compromised in 5.5% cases (authenticates impostors). While this level of security is obviously inadequate for serious authentication systems, certain practices such as password sharing can immediately be thwarted from the dynamic nature of passwords. With security improvements in the future, activity-based authentication could fill in for the inadequacies in today's password-based systems.",TRUE
pn1763,2702459,http://dx.doi.org/10.1145/2702123.2702459,http://dl.acm.org/citation.cfm?id=2702459,H-megrNfqDo,www.youtube.com/watch?v=H-megrNfqDo,CHI 2015;CHI 2015 Papers and Notes,CHI 2015 Video Previews;CHI 2015 Wednesday Video Previews,private,<iframe type='text/html' src='http://www.youtube.com/embed/H-megrNfqDo' width='640' height='360' frameborder='0' allowfullscreen='true'/>,Skin Drag Displays: Dragging a Physical Tactor across the User’s Skin Produces a Stronger Tactile Stimulus than Vibrotactile,"Alexandra Ion, Edward Jay Wang, Patrick Baudisch","We propose a new type of tactile displays that drag a physical tactor across the skin in 2D. We call this skin drag. We demonstrate how this allows us to communicate geometric shapes or characters to users. The main benefit of our approach is that it simultaneously produces two types of stimuli, i.e., (1) it moves a tactile stimulus across skin locations and (2) it stretches the user’s skin. Skin drag thereby combines the essential stimuli produced by vibrotactile and skin stretch. In our study, skin drag allowed participants to recognize tactile shapes significantly better than a vibrotactile array of comparable size. We present two arm-worn prototype devices that implement our concept.",TRUE
pn1764,2702460,http://dx.doi.org/10.1145/2702123.2702460,http://dl.acm.org/citation.cfm?id=2702460,KRZnPcyg-oE,www.youtube.com/watch?v=KRZnPcyg-oE,CHI 2015;CHI 2015 Papers and Notes,CHI 2015 Video Previews;CHI 2015 Thursday Video Previews,private,<iframe type='text/html' src='http://www.youtube.com/embed/KRZnPcyg-oE' width='640' height='360' frameborder='0' allowfullscreen='true'/>,Things That Make Us Reminisce: Everyday Memory Cues as Opportunities for Interaction Design,"Doménique van Gennip, Elise van den Hoven, Panos Markopoulos","Interactive devices can support personal remembering to benefit well-being. These designs require insight into what brings the past to mind, and how people relate to such cues. Prior work focused on mementos in the home; instead, this paper presents a diary and interview study of involuntary memory cueing in everyday life. Data was collected from fifteen adult individuals, using sentence completion diaries, combined with debriefing interviews. Qualitative analysis of the data showed that these participants were relying on everyday physical objects like food items for cueing memories during everyday life, locations and (repeated) activities, while digital items and photos were shown to be less frequent stimulants. Meaningful relations to memory cues can be partially explained from a memory cueing perspective. We discuss how design for remembering can benefit from our insights, through careful trade-offs in timing, exposure to cues, and supporting a process of personal attachment with items invoking memories.",TRUE
pn1766,2702461,http://dx.doi.org/10.1145/2702123.2702461,http://dl.acm.org/citation.cfm?id=2702461,BUemx3lXJjU,www.youtube.com/watch?v=BUemx3lXJjU,CHI 2015;CHI 2015 Papers and Notes,CHI 2015 Video Previews;CHI 2015 Tuesday Video Previews,private,<iframe type='text/html' src='http://www.youtube.com/embed/BUemx3lXJjU' width='640' height='360' frameborder='0' allowfullscreen='true'/>,Proprioceptive Interaction,"Pedro Lopes, Alexandra Ion, Willi Mueller, Daniel Hoffmann, Patrik Jonell, Patrick Baudisch","We propose a new way of eyes-free interaction for wearables. It is based on the user’s proprioceptive sense, i.e., rather than seeing, hearing, or feeling an outside stimulus, users feel the pose of their own body. \ We have implemented a wearable device called Pose-IO that offers input and output based on proprioception. Users communicate with Pose-IO through the pose of their wrists. Users enter information by performing an input gesture by flexing their wrist, which the device senses using a 3-axis accelerometer. Users receive output from Pose-IO by find-ing their wrist posed in an output gesture, which Pose-IO actuates using electrical muscle stimulation. This mechanism allows users to interact with Pose-IO without visual or auditory senses, but through the proprioceptive sense alone. \ We developed three simple applications that demonstrate symmetric proprioceptive interaction, where input and output occur through the same limb, as well as asymmetric interaction, where input and output occur through different limbs. In a first user study, participants using a symmetric proprioceptive interface re-entered poses received from Pose-IO with an average accuracy of 5.8° despite the minimal bandwidth offered by the device. In a second, exploratory study, we investigated participants’ emotional response to asymmetric proprioceptive interaction and the concept of the user’s body serving as interface. Participants reported to enjoy the experience (4.6 out of 5). \ ",TRUE
pn1809,2702464,http://dx.doi.org/10.1145/2702123.2702464,http://dl.acm.org/citation.cfm?id=2702464,_aefLE7K0qY,www.youtube.com/watch?v=_aefLE7K0qY,CHI 2015;CHI 2015 Papers and Notes,CHI 2015 Video Previews;CHI 2015 Wednesday Video Previews,private,<iframe type='text/html' src='http://www.youtube.com/embed/_aefLE7K0qY' width='640' height='360' frameborder='0' allowfullscreen='true'/>,Cyclops: Wearable and Single-Piece Full-Body Gesture Input Devices,"Liwei Chan, Chi-Hao Hsieh, Yi-Ling Chen, Shuo Yang, Da-Yuan Huang, Rong-Hao Liang, Bing-Yu Chen","This paper presents Cyclops, a single-piece wearable device that sees its user's whole body postures through an ego-centric view of the user that is obtained through a fisheye lens at the center of the user's body, allowing it to see only the user’s limbs and interpret body postures effectively. Unlike currently available body gesture input systems that depend on external cameras or distributed motion sensors across the user's body, Cyclops is a single-piece wearable device that is worn as a pendant or a badge. The main idea proposed in this paper is the observation of limbs from a central location of the body. Owing to the ego-centric view, Cyclops turns posture recognition into a highly controllable computer vision problem. This paper demonstrates a proof-of-concept device, and an algorithm for recognizing static and moving bodily gestures based on motion history images (MHI) and a random decision forest (RDF). Four example applications of interactive bodily workout, a mobile racing game that involves hands and feet, a full-body virtual reality system, and interaction with a tangible toy are presented. The experiment on the bodily workout demonstrates that, from a database of 20 body workout gestures that were collected from 20 participants, Cyclops achieved a recognition rate of 79% using MHI and simple template matching, which increased to 92% with the more advanced machine learning approach of RDF. \ ",TRUE
pn1828,2702465,http://dx.doi.org/10.1145/2702123.2702465,http://dl.acm.org/citation.cfm?id=2702465,yjddOjLrZ5s,www.youtube.com/watch?v=yjddOjLrZ5s,CHI 2015;CHI 2015 Papers and Notes,CHI 2015 Video Previews;CHI 2015 Tuesday Video Previews,private,<iframe type='text/html' src='http://www.youtube.com/embed/yjddOjLrZ5s' width='640' height='360' frameborder='0' allowfullscreen='true'/>,Using an Interactive Avatar's Facial Expressiveness to Increase Persuasiveness and Socialness,"Jennifer Hyde, Elizabeth J Carter, Sara Kiesler, Jessica K Hodgins","Research indicates that the facial expressions of animated characters and agents can influence people's perceptions and interactions with these entities.   We designed an experiment to examine how an interactive animated avatar's facial expressiveness influences dyadic conversations between adults and the avatar.  We animated the avatar in realtime using the tracked facial motion of a confederate. To adjust facial expressiveness, we damped and exaggerated the avatar's facial motion. We found that ratings of the avatar's extroversion were positively related to its expressiveness.  However, impressions of the avatar's realism and naturalness worsened with increased expressiveness. We also found that the confederate was more influential when she appeared as the damped or exaggerated avatar. Adjusting the expressiveness of interactive animated avatars may be a simple way to influence people's social judgments and willingness to collaborate with animated avatars. These results have implications for using avatar facial expressiveness to improve the effectiveness of avatars in various contexts. Adjusting the expressiveness of interactive animated avatars may be a simple way to influence people's social judgments and willingness to collaborate with animated avatars.",TRUE
pn1834,2702467,http://dx.doi.org/10.1145/2702123.2702467,http://dl.acm.org/citation.cfm?id=2702467,xO1m5p3auCI,www.youtube.com/watch?v=xO1m5p3auCI,CHI 2015;CHI 2015 Papers and Notes,CHI 2015 Video Previews;CHI 2015 Monday Video Previews,private,<iframe type='text/html' src='http://www.youtube.com/embed/xO1m5p3auCI' width='640' height='360' frameborder='0' allowfullscreen='true'/>,Walking by Drawing,"Daniela K Rosner, Allison Chambliss, Jeremy Friedland, Hidekazu Saegusa","This paper describes a study of algorithmic living with Trace, a mobile mapping application that generates walking routes based on digital sketches people create and annotate without a map. In addition to creating walking paths, Trace enables people to send the paths to others. We designed Trace to explore the possibility of emphasizing guided wandering over precise, destination-oriented navigation. Studies of sixteen people’s use of Trace over roughly one week reveal how walkers find Trace both delightful and disorienting, highlighting moments of surprise, frustration, and identification with GIS routing algorithms. We conclude by discussing how design interventions offers possibilities for understanding the work of mapping and how it might be done differently in HCI. ",TRUE
pn1840,2702470,http://dx.doi.org/10.1145/2702123.2702470,http://dl.acm.org/citation.cfm?id=2702470,8PIfMwpx2Qc,www.youtube.com/watch?v=8PIfMwpx2Qc,CHI 2015;CHI 2015 Papers and Notes,CHI 2015 Video Previews;CHI 2015 Tuesday Video Previews,private,<iframe type='text/html' src='http://www.youtube.com/embed/8PIfMwpx2Qc' width='640' height='360' frameborder='0' allowfullscreen='true'/>,Crowdsourced Feedback With Imagery Rather Than Text: Would Designers Use It?,"David A. Robb, Stefano Padilla, Britta Kalkreuter, Mike J. Chantler","Cognitive styles theories suggest that we divide into visual and verbal thinkers. In this paper we describe a method designed to encourage visual communication between designers and their audiences. This new visual feedback method is based on enabling fast intuitive selections by the crowd from image banks when responding to an idea. Visual summarization reduces the massed image choices to a small number of representative images. These summaries are then consumed at a glance by designers receiving the feedback leading to thoughtful reflection on their designs. We report an evaluation using two types of imagery for feedback. Twelve designers took part, receiving visual feedback in response to their designs. In semi-structured interviews they described their interpretation of the feedback, how it inspired them to change their designs and contrasted it with text feedback. Eleven of the twelve designers revealed that they would be enthusiastic users of a service providing this new mode of feedback. ",TRUE
pn1856,2702472,http://dx.doi.org/10.1145/2702123.2702472,http://dl.acm.org/citation.cfm?id=2702472,u6HVwOCq3as,www.youtube.com/watch?v=u6HVwOCq3as,CHI 2015;CHI 2015 Papers and Notes,CHI 2015 Video Previews;CHI 2015 Tuesday Video Previews,private,<iframe type='text/html' src='http://www.youtube.com/embed/u6HVwOCq3as' width='640' height='360' frameborder='0' allowfullscreen='true'/>,Jogging with a Quadcopter,"Florian Mueller, Matthew Muirhead","Jogging is a popular exertion activity. The abundance of jogging apps suggests to us that joggers can appreciate the opportunity for technology to support the jogging experience. We want to take this investigation a step further by exploring if, and how, robotic systems can support the jogging experience. We designed and built a flying robotic system, a quadcopter, as a jogging companion and studied its use with 13 individual joggers. By analyzing their experiences, we derived three design dimensions that describe a design space for flying robotic jogging companions: Perceived Control, Focus and Bodily Interaction. Additionally, we articulate a series of design tactics, described by these dimensions, to guide the design of future systems. With this work we hope to inspire and guide designers interested in creating robotic systems to support exertion experiences.",TRUE
pn1886,2702476,http://dx.doi.org/10.1145/2702123.2702476,http://dl.acm.org/citation.cfm?id=2702476,cd7FN8ZuTbY,www.youtube.com/watch?v=cd7FN8ZuTbY,CHI 2015;CHI 2015 Papers and Notes,CHI 2015 Video Previews;CHI 2015 Monday Video Previews,private,<iframe type='text/html' src='http://www.youtube.com/embed/cd7FN8ZuTbY' width='640' height='360' frameborder='0' allowfullscreen='true'/>,Trajectory Bundling for Animated Transitions,"Fan Du, Nan Cao, Jian Zhao, Yu-Ru Lin","Animated transition has been a popular design choice for smoothly switching between different visualization views or layouts, in which movement trajectories are created as cues for tracking objects during location shifting. Tracking moving objects, however, becomes difficult when their movement paths overlap or the number of tracking targets increases. We propose a novel design to facilitate tracking moving objects in animated transitions. Instead of simply animating an object along a straight line, we create ""bundled"" movement trajectories for a group of objects that have spatial proximity and share similar moving directions. To study the effect of bundled trajectories, we untangle variations due to different aspects of tracking complexity in a comprehensive controlled user study. The results indicate that using bundled trajectories is particularly effective when tracking more targets (six vs. three targets) or when the object movement involves a high degree of occlusion or deformation. Based on the study, we discuss the advantages and limitations of the new technique, as well as provide design implications.",TRUE
pn1892,2702480,http://dx.doi.org/10.1145/2702123.2702480,http://dl.acm.org/citation.cfm?id=2702480,iKrPvpeWi_Y,www.youtube.com/watch?v=iKrPvpeWi_Y,CHI 2015;CHI 2015 Papers and Notes,CHI 2015 Video Previews;CHI 2015 Thursday Video Previews,private,<iframe type='text/html' src='http://www.youtube.com/embed/iKrPvpeWi_Y' width='640' height='360' frameborder='0' allowfullscreen='true'/>,TerraGuide: Design and Evaluation of a Multi-Surface Environment for Terrain Visibility Analysis,"Matthew Oskamp, Christophe Bortolaso, Robin Harrap, T.C. Nicholas Graham","Terrain visibility analysis is a challenging task that is currently supported by complex digital tools with cumbersome interfaces. In this paper, we present TerraGuide, a novel multi-surface environment for exploratory terrain analysis. TerraGuide provides three tightly coupled displays including a real-time viewshed, a 3D panoramic view, and a helicopter view controlled by an optically tracked tablet. A user study compared these techniques and identified users’ strategies in solving a complex terrain analysis problem. Users overwhelmingly adopted a bi-manual use of the tabletop viewshed and tablet-based helicopter techniques. This paper gives insight into how multi-surface environments can be designed to allow complementary use of and fluid switching between techniques.",TRUE
pn1911,2702487,http://dx.doi.org/10.1145/2702123.2702487,http://dl.acm.org/citation.cfm?id=2702487,sTuc4joTDPI,www.youtube.com/watch?v=sTuc4joTDPI,CHI 2015;CHI 2015 Papers and Notes,CHI 2015 Video Previews;CHI 2015 Wednesday Video Previews,private,<iframe type='text/html' src='http://www.youtube.com/embed/sTuc4joTDPI' width='640' height='360' frameborder='0' allowfullscreen='true'/>,PaperPulse: An Integrated Approach for Embedding Electronics in Paper Designs,"Raf Ramakers, Kashyap Todi, Kris Luyten","We present PaperPulse, a design and fabrication approach that enables designers without a technical background to produce standalone interactive paper artifacts by augmenting them with electronics. With PaperPulse, designers overlay pre-designed visual elements with widgets available in our design tool. PaperPulse provides designers with three families of widgets designed for smooth integration with paper, for an overall of 20 different interactive components. We also contribute a logic demonstration and recording approach, Pulsation, that allows for specifying functional relationships between widgets. Using the final design and the recorded Pulsation logic, PaperPulse generates layered electronic circuit designs, and code that can be deployed on a microcontroller. By following automatically generated assembly instructions, designers can seamlessly integrate the microcontroller and widgets in the final paper artifact.",TRUE
pn1927,2702489,http://dx.doi.org/10.1145/2702123.2702489,http://dl.acm.org/citation.cfm?id=2702489,zRJEhb0y050,www.youtube.com/watch?v=zRJEhb0y050,CHI 2015;CHI 2015 Papers and Notes,CHI 2015 Video Previews;CHI 2015 Thursday Video Previews,private,<iframe type='text/html' src='http://www.youtube.com/embed/zRJEhb0y050' width='640' height='360' frameborder='0' allowfullscreen='true'/>,Designing for Exploratory Search on Touch Devices,"Khalil Klouche, Tuukka Ruotsalo, Diogo Cabral, Salvatore Andolina, Andrea Bellucci, Giulio Jacucci","Exploratory search confront users with challenges in expressing search intents as the current search interfaces require investigating result listings to identify search directions, iterative typing, and reformulating queries. We present the design of Exploration Wall, a touch-based search user interface that allows incremental exploration and sense-making of large information spaces by combining entity search, flexible use of result entities as query parameters, and spatial configuration of search streams that are visualized for interaction. Entities can be flexibly reused to modify and create new search streams, and manipulated to inspect their relationships with other entities. Data comprising of task-based experiments comparing Exploration Wall with conventional search user interface indicate that Exploration Wall achieves significantly improved recall for exploratory search tasks while preserving precision. Subjective feedback supports our design choices and indicates improved user satisfaction and engagement. Our findings can help to design user interfaces that can effectively support exploratory search on touch devices.",TRUE
